"92","http://data.linkededucation.org/resource/lak/person/robert-dale","Robert Dale","http://data.linkededucation.org/resource/lak/conference/edm2009/paper/196","http://data.linkededucation.org/resource/lak/conference/edm2009/proceedings"
"93","http://data.linkededucation.org/resource/lak/person/robert-dale","Robert Dale","http://data.linkededucation.org/resource/lak/conference/edm2011/paper/89","http://data.linkededucation.org/resource/lak/conference/edm2011/proceedings"
"94","http://data.linkededucation.org/resource/lak/person/robert-dale","Robert Dale","http://data.linkededucation.org/resource/lak/conference/edm2012/paper/3","http://data.linkededucation.org/resource/lak/conference/edm2012/proceedings"
"95","http://data.linkededucation.org/resource/lak/person/lorrie-lehman","Lorrie Lehman","http://data.linkededucation.org/resource/lak/conference/edm2008/paper/212","http://data.linkededucation.org/resource/lak/conference/edm2008/proceedings"
"96","http://data.linkededucation.org/resource/lak/person/kevin-d-ashley","Kevin D. Ashley","http://data.linkededucation.org/resource/lak/conference/edm2008/paper/214","http://data.linkededucation.org/resource/lak/conference/edm2008/proceedings"
"97","http://data.linkededucation.org/resource/lak/person/angela-z-wagner","Angela Z. Wagner","http://data.linkededucation.org/resource/lak/conference/edm2012/paper/39","http://data.linkededucation.org/resource/lak/conference/edm2012/proceedings"
"98","http://data.linkededucation.org/resource/lak/person/carlos-monzo","Carlos Monzo","http://data.linkededucation.org/resource/lak/conference/lak2012/paper/6","http://data.linkededucation.org/resource/lak/conference/lak2012/proceedings"
"99","http://data.linkededucation.org/resource/lak/person/carlos-monzo","Carlos Monzo","http://data.linkededucation.org/resource/lak/conference/lak2012/paper/17","http://data.linkededucation.org/resource/lak/conference/lak2012/proceedings"
"100","http://data.linkededucation.org/resource/lak/person/vida-groznik","Vida Groznik","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/172","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"101","http://data.linkededucation.org/resource/lak/person/jared-tritz","Jared Tritz","http://data.linkededucation.org/resource/lak/conference/lak2012/paper/22","http://data.linkededucation.org/resource/lak/conference/lak2012/proceedings"
"102","http://data.linkededucation.org/resource/lak/person/r-pedraza-perez","R. Pedraza-perez","http://data.linkededucation.org/resource/lak/conference/edm2011/paper/60","http://data.linkededucation.org/resource/lak/conference/edm2011/proceedings"
"103","http://data.linkededucation.org/resource/lak/person/issam-rebai","Issam Rebai","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/114","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"104","http://data.linkededucation.org/resource/lak/person/j-gobert","J. Gobert","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/139","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"105","http://data.linkededucation.org/resource/lak/person/j-gobert","J. Gobert","http://data.linkededucation.org/resource/lak/conference/edm2011/paper/90","http://data.linkededucation.org/resource/lak/conference/edm2011/proceedings"
"106","http://data.linkededucation.org/resource/lak/person/j-gobert","J. Gobert","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/168","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"107","http://data.linkededucation.org/resource/lak/person/j-gobert","J. Gobert","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/138","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"108","http://data.linkededucation.org/resource/lak/person/kathleen-perez-lopez","Kathleen Perez-Lopez","http://data.linkededucation.org/resource/lak/conference/lak2012/paper/14","http://data.linkededucation.org/resource/lak/conference/lak2012/proceedings"
"109","http://data.linkededucation.org/resource/lak/person/eun-young-ha","Eun Young Ha","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/120","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"110","http://data.linkededucation.org/resource/lak/person/brandon-white","Brandon White","http://data.linkededucation.org/resource/lak/conference/lak2012/paper/8","http://data.linkededucation.org/resource/lak/conference/lak2012/proceedings"
"111","http://data.linkededucation.org/resource/lak/person/amelia-zafra","Amelia Zafra","http://data.linkededucation.org/resource/lak/conference/edm2009/paper/200","http://data.linkededucation.org/resource/lak/conference/edm2009/proceedings"
"112","http://data.linkededucation.org/resource/lak/person/katrien-verbert","Katrien Verbert","http://data.linkededucation.org/resource/lak/specialissue/jets12/paper/72","http://data.linkededucation.org/resource/lak/specialissue/jets12/proceedings"
"113","http://data.linkededucation.org/resource/lak/person/katrien-verbert","Katrien Verbert","http://data.linkededucation.org/resource/lak/conference/lak2011/paper/46","http://data.linkededucation.org/resource/lak/conference/lak2011/proceedings"
"114","http://data.linkededucation.org/resource/lak/person/katrien-verbert","Katrien Verbert","http://data.linkededucation.org/resource/lak/conference/lak2012/paper/28","http://data.linkededucation.org/resource/lak/conference/lak2012/proceedings"
"115","http://data.linkededucation.org/resource/lak/person/philip-pavlik","Philip Pavlik","http://data.linkededucation.org/resource/lak/conference/edm2012/paper/32","http://data.linkededucation.org/resource/lak/conference/edm2012/proceedings"
"116","http://data.linkededucation.org/resource/lak/person/pedro-crespo","Pedro Crespo","http://data.linkededucation.org/resource/lak/conference/edm2012/paper/16","http://data.linkededucation.org/resource/lak/conference/edm2012/proceedings"
"117","http://data.linkededucation.org/resource/lak/person/nikita-romashkin","Nikita Romashkin","http://data.linkededucation.org/resource/lak/conference/edm2011/paper/87","http://data.linkededucation.org/resource/lak/conference/edm2011/proceedings"
"118","http://data.linkededucation.org/resource/lak/person/nikita-romashkin","Nikita Romashkin","http://data.linkededucation.org/resource/lak/conference/edm2011/paper/104","http://data.linkededucation.org/resource/lak/conference/edm2011/proceedings"
"119","http://data.linkededucation.org/resource/lak/person/elizabeth-ayers","Elizabeth Ayers","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/152","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"120","http://data.linkededucation.org/resource/lak/person/elizabeth-ayers","Elizabeth Ayers","http://data.linkededucation.org/resource/lak/conference/edm2009/paper/183","http://data.linkededucation.org/resource/lak/conference/edm2009/proceedings"
"121","http://data.linkededucation.org/resource/lak/person/elizabeth-ayers","Elizabeth Ayers","http://data.linkededucation.org/resource/lak/conference/edm2008/paper/216","http://data.linkededucation.org/resource/lak/conference/edm2008/proceedings"
"122","http://data.linkededucation.org/resource/lak/person/elizabeth-ayers","Elizabeth Ayers","http://data.linkededucation.org/resource/lak/conference/edm2009/paper/187","http://data.linkededucation.org/resource/lak/conference/edm2009/proceedings"
"123","http://data.linkededucation.org/resource/lak/person/jihie-kim","Jihie Kim","http://data.linkededucation.org/resource/lak/conference/edm2012/paper/28","http://data.linkededucation.org/resource/lak/conference/edm2012/proceedings"
"124","http://data.linkededucation.org/resource/lak/person/ivana-quinto","Ivana Quinto","http://data.linkededucation.org/resource/lak/conference/lak2011/paper/50","http://data.linkededucation.org/resource/lak/conference/lak2011/proceedings"
"125","http://data.linkededucation.org/resource/lak/person/anna-de-liddo","Anna De Liddo","http://data.linkededucation.org/resource/lak/conference/lak2011/paper/50","http://data.linkededucation.org/resource/lak/conference/lak2011/proceedings"
"126","http://data.linkededucation.org/resource/lak/person/wu-he","Wu He","http://data.linkededucation.org/resource/lak/specialissue/jets12/paper/71","http://data.linkededucation.org/resource/lak/specialissue/jets12/proceedings"
"127","http://data.linkededucation.org/resource/lak/person/no_authors","NO_AUTHORS","http://data.linkededucation.org/resource/lak/conference/lak2011/paper/65","http://data.linkededucation.org/resource/lak/conference/lak2011/proceedings"
"128","http://data.linkededucation.org/resource/lak/person/jaan-ubi","Jaan Ubi","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/137","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"129","http://data.linkededucation.org/resource/lak/person/amar-balla","Amar Balla","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/114","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"130","http://data.linkededucation.org/resource/lak/person/moses-hall","Moses Hall","http://data.linkededucation.org/resource/lak/conference/edm2008/paper/233","http://data.linkededucation.org/resource/lak/conference/edm2008/proceedings"
"131","http://data.linkededucation.org/resource/lak/person/andrew-olney","Andrew Olney","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/157","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"132","http://data.linkededucation.org/resource/lak/person/andrew-olney","Andrew Olney","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/151","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"133","http://data.linkededucation.org/resource/lak/person/adarsh-g-v","Adarsh G V","http://data.linkededucation.org/resource/lak/conference/edm2012/paper/28","http://data.linkededucation.org/resource/lak/conference/edm2012/proceedings"
"134","http://data.linkededucation.org/resource/lak/person/zoran-jeremic","Zoran Jeremic","http://data.linkededucation.org/resource/lak/conference/lak2012/paper/3","http://data.linkededucation.org/resource/lak/conference/lak2012/proceedings"
"135","http://data.linkededucation.org/resource/lak/person/john-c-stamper","John C. Stamper","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/133","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
